establishment_id,name,state,district,industry_sector,hazardous_process,worker_count,contract_worker_ratio,female_worker_ratio,wage_violation_count,ot_violation_count,deduction_violation_count,missing_register_count,ghost_worker_count,uncompensated_worker_count,disbursement_mismatch_count,inspection_history_violations,grievance_complaint_count,ground_truth_risk_score,ground_truth_inspection_priority
EST-0490,Vanguard Engineering Works,Uttar Pradesh,Noida,Automobile & Auto Components,False,66,0.253,0.074,0,0,0,1,0,0,0,0,0,41.9,LOW
EST-0491,Premier Manufacturing Corp,Tamil Nadu,Sriperumbudur,Warehousing & Supply Chain Logistics,True,88,0.268,0.189,0,0,1,0,0,0,0,0,0,42.7,LOW
EST-0492,Bharat Components India,Haryana,Panipat,Chemical & Hazardous Processing,True,110,0.556,0.202,5,3,0,0,0,0,0,0,0,98.5,HIGH
EST-0493,Delta Manufacturing Corp,Karnataka,Bengaluru Urban,Construction & Infrastructure,True,12,0.379,0.297,0,0,1,0,0,0,0,0,0,67.7,MEDIUM
EST-0494,Pinnacle Manufacturing Corp,Uttar Pradesh,Noida,"Textile, Garments & Apparel",False,38,0.342,0.566,0,1,0,0,0,0,0,0,0,52.8,MEDIUM
EST-0495,Premier Fabrics & Garments,Uttar Pradesh,Kanpur,Chemical & Hazardous Processing,True,68,0.448,0.28,2,1,0,0,0,0,0,0,0,85.9,HIGH
EST-0496,Vanguard Manufacturing Corp,Maharashtra,Thane,Automobile & Auto Components,False,49,0.646,0.256,0,0,0,0,0,0,0,2,0,39.9,LOW
EST-0497,Shree Synthetics Ltd,Tamil Nadu,Coimbatore,Warehousing & Supply Chain Logistics,False,110,0.446,0.217,0,0,1,0,0,0,0,0,0,43.9,LOW
EST-0498,Tata Manufacturing Corp,Haryana,Panipat,Warehousing & Supply Chain Logistics,False,58,0.403,0.33,1,1,0,0,3,0,0,0,0,94.2,HIGH
EST-0499,Delta Fabrics & Garments,Gujarat,Vadodara,Electronics & Precision Fabrication,False,109,0.334,0.68,0,2,0,0,0,0,0,0,0,36.4,LOW
EST-0500,Premier Manufacturing Corp,Gujarat,Surat,Construction & Infrastructure,True,103,0.432,0.18,1,2,0,0,0,0,0,0,0,87.7,HIGH
EST-0501,Surya Engineering Works,Karnataka,Peenya,Chemical & Hazardous Processing,True,134,0.147,0.212,0,0,0,0,0,0,0,2,0,65.7,MEDIUM
EST-0502,Surya Processing Co.,Gujarat,Vadodara,Automobile & Auto Components,True,156,0.328,0.087,0,1,0,0,0,0,0,0,0,39.9,LOW
EST-0503,Tata Engineering Works,Gujarat,Vadodara,Construction & Infrastructure,True,61,0.445,0.307,5,0,0,0,0,0,0,0,2,98.5,HIGH
EST-0504,Apex Manufacturing Corp,Uttar Pradesh,Noida,Chemical & Hazardous Processing,True,150,0.423,0.229,2,1,0,0,0,0,0,0,0,86.4,HIGH
EST-0505,Delta Engineering Works,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,38,0.266,0.317,2,0,0,0,0,0,0,0,0,48.7,MEDIUM
EST-0506,Delta Processing Co.,Maharashtra,Thane,Automobile & Auto Components,False,86,0.506,0.088,0,1,0,0,0,0,0,0,0,38.0,LOW
EST-0507,Shree Enterprises Pvt Ltd,Tamil Nadu,Coimbatore,"Textile, Garments & Apparel",False,126,0.312,0.649,0,0,0,0,0,0,0,0,0,43.6,LOW
EST-0508,Surya Industries Ltd.,Gujarat,Vadodara,Warehousing & Supply Chain Logistics,False,495,0.9,0.301,0,0,0,1,0,0,0,0,0,48.6,MEDIUM
EST-0509,Premier Enterprises Pvt Ltd,Gujarat,Surat,Food Processing & Agro Industries,False,229,0.427,0.312,0,0,0,0,0,0,0,0,0,30.3,LOW
EST-0510,Premier Enterprises Pvt Ltd,Maharashtra,Thane,"Textile, Garments & Apparel",False,35,0.309,0.464,0,0,0,0,0,0,0,1,0,49.2,MEDIUM
EST-0511,Apex Synthetics Ltd,Tamil Nadu,Coimbatore,Food Processing & Agro Industries,False,98,0.229,0.308,2,0,0,0,0,0,0,0,0,46.2,MEDIUM
EST-0512,Shakti Processing Co.,Haryana,Gurugram,Food Processing & Agro Industries,False,77,0.459,0.297,0,0,0,1,0,0,0,1,0,34.6,LOW
EST-0513,Kalyan Enterprises Pvt Ltd,Gujarat,Surat,"Textile, Garments & Apparel",False,180,0.382,0.623,0,0,0,0,0,0,0,1,0,49.3,MEDIUM
EST-0514,Surya Enterprises Pvt Ltd,Karnataka,Peenya,Construction & Infrastructure,True,157,0.46,0.196,1,2,0,0,0,0,0,0,0,82.0,HIGH
EST-0515,Swastik Fabrics & Garments,Maharashtra,Thane,Electronics & Precision Fabrication,False,420,0.521,0.65,0,0,0,3,0,0,0,0,0,42.5,LOW
EST-0516,Kalyan Industries Ltd.,Karnataka,Peenya,Food Processing & Agro Industries,False,116,0.251,0.321,0,1,0,0,0,0,0,0,0,36.2,LOW
EST-0517,Shakti Industries Ltd.,Haryana,Gurugram,Electronics & Precision Fabrication,False,49,0.33,0.56,0,1,0,0,0,0,0,0,0,29.6,LOW
EST-0518,Swastik Manufacturing Corp,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,False,12,0.443,0.303,0,1,0,0,0,0,0,1,0,51.1,MEDIUM
EST-0519,Delta Manufacturing Corp,Gujarat,Vadodara,Food Processing & Agro Industries,False,130,0.416,0.098,0,0,0,0,0,0,0,0,0,26.6,LOW
EST-0520,Kalyan Fabrics & Garments,Maharashtra,Thane,Automobile & Auto Components,False,37,0.212,0.313,0,0,0,0,0,0,0,0,0,33.0,LOW
EST-0521,Swastik Industries Ltd.,Tamil Nadu,Coimbatore,Warehousing & Supply Chain Logistics,False,77,0.346,0.054,0,0,0,0,0,0,0,0,0,39.3,LOW
EST-0522,Kalyan Components India,Karnataka,Bengaluru Urban,Food Processing & Agro Industries,False,277,0.384,0.09,0,0,0,2,0,0,0,0,0,42.8,LOW
EST-0523,Vanguard Synthetics Ltd,Gujarat,Vadodara,Automobile & Auto Components,False,199,0.428,0.181,0,0,0,0,0,0,0,1,0,39.6,LOW
EST-0524,Delta Components India,Uttar Pradesh,Kanpur,Automobile & Auto Components,False,70,0.262,0.093,0,0,0,0,0,0,0,0,0,38.8,LOW
EST-0525,Shakti Manufacturing Corp,Karnataka,Peenya,Automobile & Auto Components,False,127,0.284,0.077,0,0,0,0,0,0,0,0,0,32.1,LOW
EST-0526,Hindustan Fabrics & Garments,Gujarat,Vadodara,"Textile, Garments & Apparel",False,39,0.493,0.745,0,1,0,0,0,0,0,2,0,59.2,MEDIUM
EST-0527,Kalyan Fabrics & Garments,Maharashtra,Pune,Chemical & Hazardous Processing,False,157,0.341,0.154,0,0,0,0,0,0,0,0,0,63.0,MEDIUM
EST-0528,Surya Processing Co.,Tamil Nadu,Coimbatore,Food Processing & Agro Industries,False,300,0.404,0.32,0,0,0,0,0,0,0,0,0,34.1,LOW
EST-0529,Shree Synthetics Ltd,Haryana,Panipat,Automobile & Auto Components,False,52,0.323,0.276,0,0,0,0,0,0,0,0,0,35.2,LOW
EST-0530,Tata Fabrics & Garments,Karnataka,Bengaluru Urban,Warehousing & Supply Chain Logistics,True,50,0.441,0.142,0,0,0,0,0,1,0,0,0,53.2,MEDIUM
EST-0531,Pinnacle Industries Ltd.,Karnataka,Bengaluru Urban,"Textile, Garments & Apparel",False,85,0.491,0.706,0,0,0,0,0,1,0,0,0,56.7,MEDIUM
EST-0532,Tata Processing Co.,Maharashtra,Thane,Warehousing & Supply Chain Logistics,True,24,0.479,0.345,0,0,2,0,0,0,0,0,0,49.4,MEDIUM
EST-0533,Navkar Engineering Works,Karnataka,Peenya,Warehousing & Supply Chain Logistics,True,226,0.276,0.089,0,0,1,0,0,0,0,0,0,48.6,MEDIUM
EST-0534,Kalyan Fabrics & Garments,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,False,87,0.266,0.335,0,0,4,0,0,0,0,0,0,57.5,MEDIUM
EST-0535,Shree Engineering Works,Uttar Pradesh,Kanpur,Electronics & Precision Fabrication,False,70,0.318,0.741,0,0,0,1,0,0,0,0,0,32.2,LOW
EST-0536,Kalyan Manufacturing Corp,Maharashtra,Pune,Construction & Infrastructure,True,304,0.629,0.23,0,0,0,0,0,0,0,0,0,73.2,HIGH
EST-0537,Bharat Components India,Uttar Pradesh,Noida,"Textile, Garments & Apparel",False,55,0.39,0.6,1,2,0,2,0,0,0,0,0,76.5,HIGH
EST-0538,Navkar Manufacturing Corp,Tamil Nadu,Sriperumbudur,"Textile, Garments & Apparel",False,245,0.324,0.415,0,0,0,0,0,0,0,0,0,48.1,MEDIUM
EST-0539,Premier Processing Co.,Haryana,Panipat,Warehousing & Supply Chain Logistics,False,278,0.564,0.264,0,0,0,0,0,0,0,0,0,47.3,MEDIUM
EST-0540,Navkar Engineering Works,Gujarat,Vadodara,Warehousing & Supply Chain Logistics,False,60,0.314,0.174,0,0,0,0,0,0,0,0,0,36.2,LOW
EST-0541,Zenith Fabrics & Garments,Tamil Nadu,Sriperumbudur,Construction & Infrastructure,True,243,0.414,0.196,0,0,0,0,0,0,0,0,0,68.0,MEDIUM
EST-0542,Shree Synthetics Ltd,Gujarat,Vadodara,Electronics & Precision Fabrication,False,216,0.201,0.556,0,0,0,1,0,0,0,2,0,36.3,LOW
EST-0543,Delta Fabrics & Garments,Karnataka,Bengaluru Urban,Food Processing & Agro Industries,False,32,0.259,0.056,0,0,0,0,0,0,0,0,0,33.8,LOW
EST-0544,Sterling Synthetics Ltd,Uttar Pradesh,Noida,Food Processing & Agro Industries,True,50,0.555,0.335,1,0,3,0,1,0,0,0,0,65.4,MEDIUM
EST-0545,Vanguard Fabrics & Garments,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,58,0.563,0.312,0,1,0,0,0,0,0,0,0,39.9,LOW
EST-0546,Shakti Components India,Karnataka,Bengaluru Urban,Electronics & Precision Fabrication,False,115,0.331,0.557,0,0,0,0,0,0,0,0,0,27.1,LOW
EST-0547,Zenith Synthetics Ltd,Tamil Nadu,Sriperumbudur,Automobile & Auto Components,True,18,0.604,0.071,6,0,0,0,0,0,0,0,1,88.5,HIGH
EST-0548,Bharat Components India,Uttar Pradesh,Kanpur,Automobile & Auto Components,True,141,0.225,0.109,0,0,0,0,0,0,0,0,0,31.1,LOW
EST-0549,Swastik Manufacturing Corp,Tamil Nadu,Coimbatore,"Textile, Garments & Apparel",False,298,0.354,0.665,0,0,0,0,0,0,0,0,0,48.8,MEDIUM
EST-0550,Bharat Fabrics & Garments,Tamil Nadu,Sriperumbudur,Food Processing & Agro Industries,True,55,0.616,0.179,0,0,0,0,0,0,0,0,0,33.3,LOW
EST-0551,Shree Fabrics & Garments,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,False,132,0.388,0.118,1,2,0,0,0,0,0,0,0,57.7,MEDIUM
EST-0552,Kalyan Components India,Uttar Pradesh,Kanpur,Electronics & Precision Fabrication,False,160,0.238,0.717,3,0,0,0,0,0,1,0,0,56.0,MEDIUM
EST-0553,Delta Components India,Karnataka,Peenya,Warehousing & Supply Chain Logistics,False,43,0.748,0.262,0,1,0,0,0,0,0,0,0,46.9,MEDIUM
EST-0554,Surya Fabrics & Garments,Karnataka,Peenya,Automobile & Auto Components,False,56,0.26,0.161,3,0,0,0,0,0,0,0,0,59.2,MEDIUM
EST-0555,Tata Manufacturing Corp,Gujarat,Vadodara,Warehousing & Supply Chain Logistics,False,267,0.628,0.317,3,0,0,0,0,0,0,0,0,72.7,HIGH
EST-0556,Sterling Industries Ltd.,Uttar Pradesh,Kanpur,"Textile, Garments & Apparel",True,77,0.387,0.735,0,0,2,1,0,0,0,0,0,62.1,MEDIUM
EST-0557,Navkar Engineering Works,Karnataka,Bengaluru Urban,Electronics & Precision Fabrication,False,169,0.151,0.628,0,0,0,0,0,0,0,0,0,27.1,LOW
EST-0558,Premier Fabrics & Garments,Maharashtra,Thane,Chemical & Hazardous Processing,True,26,0.504,0.093,0,0,0,0,0,0,0,0,0,58.6,MEDIUM
EST-0559,Apex Manufacturing Corp,Karnataka,Peenya,Automobile & Auto Components,True,76,0.218,0.158,0,0,0,0,0,0,0,0,0,35.4,LOW
EST-0560,Tata Processing Co.,Maharashtra,Thane,Electronics & Precision Fabrication,True,163,0.466,0.665,0,0,0,0,0,0,0,0,0,23.3,LOW
EST-0561,Shakti Enterprises Pvt Ltd,Maharashtra,Pune,Warehousing & Supply Chain Logistics,True,29,0.64,0.099,1,0,0,0,0,0,0,0,0,46.6,MEDIUM
EST-0562,Navkar Processing Co.,Maharashtra,Thane,Warehousing & Supply Chain Logistics,False,128,0.652,0.3,0,0,0,0,0,0,0,0,0,38.0,LOW
EST-0563,Navkar Industries Ltd.,Karnataka,Bengaluru Urban,Automobile & Auto Components,False,49,0.366,0.167,0,0,0,0,0,0,0,0,0,38.5,LOW
EST-0564,Hindustan Industries Ltd.,Maharashtra,Thane,Food Processing & Agro Industries,False,314,0.304,0.066,0,0,0,0,0,0,0,0,0,33.4,LOW
EST-0565,Tata Enterprises Pvt Ltd,Gujarat,Surat,Construction & Infrastructure,False,107,0.714,0.311,0,0,1,0,0,0,0,0,0,66.2,MEDIUM
EST-0566,Premier Components India,Haryana,Panipat,Construction & Infrastructure,False,440,0.735,0.13,0,0,1,0,0,0,0,0,0,75.5,HIGH
EST-0567,Vanguard Industries Ltd.,Uttar Pradesh,Kanpur,Construction & Infrastructure,True,57,0.794,0.268,0,0,0,0,0,0,0,0,0,68.1,MEDIUM
EST-0568,Shakti Synthetics Ltd,Uttar Pradesh,Noida,Food Processing & Agro Industries,False,53,0.469,0.317,3,0,0,0,0,0,0,0,1,63.1,MEDIUM
EST-0569,Shakti Enterprises Pvt Ltd,Haryana,Gurugram,Automobile & Auto Components,False,87,0.381,0.286,0,2,0,0,0,0,0,0,0,44.8,LOW
EST-0570,Shakti Enterprises Pvt Ltd,Gujarat,Vadodara,Warehousing & Supply Chain Logistics,True,26,0.52,0.341,0,3,0,0,0,0,0,0,2,65.5,MEDIUM
EST-0571,Navkar Enterprises Pvt Ltd,Maharashtra,Pune,Automobile & Auto Components,False,107,0.239,0.162,1,0,0,0,0,0,0,0,0,42.3,LOW
EST-0572,Delta Components India,Gujarat,Surat,Warehousing & Supply Chain Logistics,False,404,0.718,0.078,2,0,0,0,0,0,0,0,0,63.6,MEDIUM
EST-0573,Shakti Enterprises Pvt Ltd,Haryana,Panipat,"Textile, Garments & Apparel",False,255,0.479,0.629,1,0,0,0,0,0,0,0,0,61.2,MEDIUM
EST-0574,Delta Engineering Works,Tamil Nadu,Sriperumbudur,Construction & Infrastructure,True,40,0.652,0.334,1,2,1,0,0,0,0,0,0,94.1,HIGH
EST-0575,Kalyan Engineering Works,Gujarat,Vadodara,Construction & Infrastructure,True,42,0.716,0.287,1,0,0,0,0,0,0,0,0,69.6,MEDIUM
EST-0576,Vanguard Processing Co.,Tamil Nadu,Coimbatore,Chemical & Hazardous Processing,True,139,0.427,0.212,0,0,0,0,0,0,0,0,0,58.0,MEDIUM
EST-0577,Sterling Engineering Works,Haryana,Gurugram,Electronics & Precision Fabrication,False,182,0.171,0.654,0,0,0,1,0,0,0,0,0,29.1,LOW
EST-0578,Zenith Engineering Works,Haryana,Gurugram,Warehousing & Supply Chain Logistics,False,99,0.652,0.317,1,0,0,0,0,0,0,0,0,52.1,MEDIUM
EST-0579,Kalyan Manufacturing Corp,Karnataka,Bengaluru Urban,Construction & Infrastructure,True,77,0.447,0.13,0,0,0,0,0,0,0,1,0,69.1,MEDIUM
EST-0580,Swastik Components India,Haryana,Gurugram,Chemical & Hazardous Processing,True,110,0.515,0.256,0,0,0,0,0,0,0,0,0,61.1,MEDIUM
EST-0581,Delta Synthetics Ltd,Gujarat,Vadodara,"Textile, Garments & Apparel",False,39,0.638,0.488,0,0,0,0,0,0,0,0,0,48.9,MEDIUM
EST-0582,Swastik Components India,Karnataka,Peenya,Electronics & Precision Fabrication,False,106,0.232,0.419,0,0,0,0,0,0,0,0,0,22.6,LOW
EST-0583,Apex Industries Ltd.,Uttar Pradesh,Noida,Food Processing & Agro Industries,False,127,0.238,0.156,0,0,0,2,0,0,0,0,0,34.1,LOW
EST-0584,Swastik Processing Co.,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,39,0.233,0.134,1,0,0,0,0,0,1,0,0,48.7,MEDIUM
EST-0585,Kalyan Industries Ltd.,Haryana,Gurugram,Electronics & Precision Fabrication,False,88,0.375,0.575,0,0,0,0,0,0,0,0,0,26.6,LOW
EST-0586,Kalyan Engineering Works,Haryana,Gurugram,"Textile, Garments & Apparel",False,43,0.625,0.736,0,0,0,0,0,0,0,0,0,44.6,LOW
EST-0587,Shakti Fabrics & Garments,Haryana,Gurugram,Automobile & Auto Components,False,60,0.39,0.205,0,0,0,0,0,0,0,0,0,35.4,LOW
EST-0588,Swastik Processing Co.,Gujarat,Surat,Automobile & Auto Components,False,44,0.578,0.236,0,0,0,0,0,0,0,0,0,34.4,LOW
EST-0589,Bharat Engineering Works,Tamil Nadu,Coimbatore,"Textile, Garments & Apparel",False,95,0.357,0.594,0,0,1,0,0,0,0,1,0,54.0,MEDIUM
EST-0590,Surya Manufacturing Corp,Maharashtra,Pune,Construction & Infrastructure,True,255,0.556,0.242,0,0,0,0,0,0,0,0,0,69.2,MEDIUM
EST-0591,Sterling Components India,Karnataka,Bengaluru Urban,Construction & Infrastructure,True,175,0.461,0.23,0,0,0,0,0,0,0,0,0,62.2,MEDIUM
EST-0592,Surya Fabrics & Garments,Karnataka,Peenya,Electronics & Precision Fabrication,False,68,0.373,0.446,0,0,0,0,0,0,0,0,0,28.1,LOW
EST-0593,Navkar Synthetics Ltd,Haryana,Gurugram,Automobile & Auto Components,True,231,0.243,0.053,2,0,0,0,0,0,0,0,0,50.8,MEDIUM
EST-0594,Sterling Industries Ltd.,Gujarat,Vadodara,Chemical & Hazardous Processing,False,235,0.552,0.214,0,0,0,1,0,0,0,0,0,65.1,MEDIUM
EST-0595,Tata Enterprises Pvt Ltd,Tamil Nadu,Coimbatore,"Textile, Garments & Apparel",False,103,0.359,0.709,0,0,0,3,0,0,0,1,0,63.3,MEDIUM
EST-0596,Zenith Processing Co.,Tamil Nadu,Sriperumbudur,Construction & Infrastructure,False,14,0.506,0.337,0,0,0,0,0,0,0,0,0,66.7,MEDIUM
EST-0597,Swastik Engineering Works,Karnataka,Bengaluru Urban,Warehousing & Supply Chain Logistics,False,78,0.512,0.14,0,0,1,0,0,0,0,0,0,46.6,MEDIUM
EST-0598,Shakti Components India,Karnataka,Bengaluru Urban,Chemical & Hazardous Processing,True,68,0.288,0.181,0,0,3,0,0,0,0,0,0,78.7,HIGH
EST-0599,Kalyan Components India,Karnataka,Peenya,"Textile, Garments & Apparel",False,166,0.346,0.429,1,0,0,2,0,0,0,0,0,57.5,MEDIUM
EST-0600,Surya Fabrics & Garments,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,248,0.719,0.346,0,0,0,0,0,0,0,0,0,35.2,LOW
EST-0601,Surya Enterprises Pvt Ltd,Karnataka,Peenya,Chemical & Hazardous Processing,True,56,0.572,0.135,0,1,0,0,0,0,0,0,0,65.3,MEDIUM
EST-0602,Navkar Synthetics Ltd,Tamil Nadu,Sriperumbudur,Electronics & Precision Fabrication,False,37,0.567,0.484,0,3,0,0,0,0,0,0,1,49.2,MEDIUM
EST-0603,Kalyan Engineering Works,Gujarat,Vadodara,"Textile, Garments & Apparel",False,64,0.536,0.738,0,0,0,0,0,0,0,0,0,48.7,MEDIUM
EST-0604,Zenith Industries Ltd.,Karnataka,Peenya,Electronics & Precision Fabrication,False,155,0.219,0.449,0,0,0,0,0,0,0,0,0,25.9,LOW
EST-0605,Hindustan Processing Co.,Gujarat,Vadodara,Automobile & Auto Components,False,48,0.75,0.209,0,0,1,0,2,0,0,4,0,79.7,HIGH
EST-0606,Bharat Components India,Gujarat,Surat,Chemical & Hazardous Processing,False,65,0.519,0.306,0,0,0,0,0,0,0,0,0,57.9,MEDIUM
EST-0607,Apex Enterprises Pvt Ltd,Maharashtra,Pune,Construction & Infrastructure,False,149,0.568,0.288,0,1,4,0,0,0,0,0,0,91.5,HIGH
EST-0608,Tata Industries Ltd.,Gujarat,Vadodara,"Textile, Garments & Apparel",False,109,0.339,0.635,0,0,0,1,0,0,0,0,0,49.4,MEDIUM
EST-0609,Surya Enterprises Pvt Ltd,Maharashtra,Thane,Automobile & Auto Components,False,14,0.331,0.284,0,1,0,1,0,0,0,0,0,48.6,MEDIUM
EST-0610,Shree Enterprises Pvt Ltd,Uttar Pradesh,Kanpur,Automobile & Auto Components,False,38,0.578,0.167,0,0,0,0,0,0,0,0,0,31.5,LOW
EST-0611,Delta Processing Co.,Uttar Pradesh,Kanpur,"Textile, Garments & Apparel",False,51,0.231,0.693,0,0,1,0,0,0,0,0,0,50.0,MEDIUM
EST-0612,Pinnacle Enterprises Pvt Ltd,Karnataka,Bengaluru Urban,Warehousing & Supply Chain Logistics,False,98,0.334,0.308,0,0,0,0,0,0,0,0,0,36.6,LOW
EST-0613,Shree Processing Co.,Karnataka,Bengaluru Urban,Chemical & Hazardous Processing,True,54,0.394,0.079,0,0,0,0,0,0,0,1,0,64.4,MEDIUM
EST-0614,Shree Fabrics & Garments,Karnataka,Bengaluru Urban,Electronics & Precision Fabrication,True,460,0.394,0.433,2,0,0,1,0,0,0,0,0,54.5,MEDIUM
EST-0615,Pinnacle Manufacturing Corp,Tamil Nadu,Sriperumbudur,Automobile & Auto Components,False,112,0.555,0.297,0,0,0,0,0,0,0,0,0,34.9,LOW
EST-0616,Shakti Engineering Works,Tamil Nadu,Sriperumbudur,Automobile & Auto Components,False,106,0.318,0.235,0,0,0,0,0,0,0,0,0,36.5,LOW
EST-0617,Hindustan Engineering Works,Karnataka,Peenya,"Textile, Garments & Apparel",True,236,0.328,0.651,0,0,0,0,0,0,0,0,0,43.6,LOW
EST-0618,Swastik Processing Co.,Haryana,Gurugram,Construction & Infrastructure,True,433,0.457,0.123,0,0,0,1,0,0,0,1,0,75.1,HIGH
EST-0619,Shakti Industries Ltd.,Gujarat,Surat,"Textile, Garments & Apparel",True,69,0.532,0.702,0,0,0,0,1,0,0,3,0,69.4,MEDIUM
EST-0620,Hindustan Fabrics & Garments,Uttar Pradesh,Noida,"Textile, Garments & Apparel",False,159,0.305,0.407,0,0,0,0,0,0,0,0,0,45.4,MEDIUM
EST-0621,Zenith Processing Co.,Karnataka,Peenya,Food Processing & Agro Industries,False,220,0.598,0.279,2,0,0,0,0,0,0,0,0,50.1,MEDIUM
EST-0622,Pinnacle Synthetics Ltd,Gujarat,Vadodara,Automobile & Auto Components,False,77,0.293,0.173,0,0,0,3,0,0,0,0,0,44.8,LOW
EST-0623,Sterling Enterprises Pvt Ltd,Tamil Nadu,Sriperumbudur,"Textile, Garments & Apparel",False,94,0.614,0.483,2,0,0,0,0,0,0,0,0,63.6,MEDIUM
EST-0624,Delta Engineering Works,Maharashtra,Pune,Electronics & Precision Fabrication,False,25,0.408,0.458,0,0,0,0,1,0,0,0,0,39.6,LOW
EST-0625,Navkar Processing Co.,Tamil Nadu,Sriperumbudur,"Textile, Garments & Apparel",False,25,0.219,0.665,0,0,0,0,0,0,0,0,0,42.4,LOW
EST-0626,Zenith Components India,Maharashtra,Pune,Food Processing & Agro Industries,True,49,0.338,0.216,0,0,0,0,0,0,0,0,0,33.1,LOW
EST-0627,Tata Processing Co.,Tamil Nadu,Coimbatore,Electronics & Precision Fabrication,False,61,0.363,0.67,0,0,0,0,0,0,0,0,0,22.8,LOW
EST-0628,Hindustan Processing Co.,Uttar Pradesh,Kanpur,Food Processing & Agro Industries,False,52,0.215,0.065,0,0,0,0,0,0,0,0,0,32.6,LOW
EST-0629,Delta Engineering Works,Maharashtra,Pune,Construction & Infrastructure,True,111,0.486,0.278,2,0,0,0,0,0,0,0,0,84.5,HIGH
EST-0630,Shree Engineering Works,Karnataka,Peenya,Automobile & Auto Components,False,70,0.264,0.164,2,0,0,0,0,0,0,0,0,51.8,MEDIUM
EST-0631,Shree Manufacturing Corp,Haryana,Panipat,Food Processing & Agro Industries,False,12,0.591,0.19,0,0,0,0,0,0,0,0,0,29.0,LOW
EST-0632,Shakti Manufacturing Corp,Maharashtra,Thane,"Textile, Garments & Apparel",False,198,0.457,0.602,0,0,0,0,0,0,0,0,0,44.7,LOW
EST-0633,Bharat Manufacturing Corp,Gujarat,Vadodara,Electronics & Precision Fabrication,False,166,0.586,0.657,0,0,0,0,0,0,0,1,0,26.5,LOW
EST-0634,Kalyan Fabrics & Garments,Uttar Pradesh,Noida,Automobile & Auto Components,True,25,0.326,0.244,0,0,2,0,0,0,0,0,0,44.4,LOW
EST-0635,Swastik Enterprises Pvt Ltd,Maharashtra,Thane,Chemical & Hazardous Processing,True,76,0.272,0.312,2,0,0,0,0,0,1,0,0,86.3,HIGH
EST-0636,Navkar Components India,Haryana,Panipat,Construction & Infrastructure,True,130,0.483,0.206,0,2,1,0,0,0,0,0,0,85.9,HIGH
EST-0637,Tata Engineering Works,Gujarat,Surat,"Textile, Garments & Apparel",False,13,0.408,0.449,0,0,0,0,0,0,0,0,0,42.6,LOW
EST-0638,Tata Processing Co.,Karnataka,Peenya,Automobile & Auto Components,False,40,0.238,0.337,0,0,0,0,0,0,0,0,0,35.0,LOW
EST-0639,Bharat Industries Ltd.,Haryana,Gurugram,Electronics & Precision Fabrication,True,173,0.638,0.592,0,0,0,0,0,0,0,0,0,27.6,LOW
EST-0640,Shakti Industries Ltd.,Karnataka,Peenya,Automobile & Auto Components,False,465,0.45,0.311,0,0,0,0,0,0,0,0,0,37.6,LOW
EST-0641,Tata Manufacturing Corp,Uttar Pradesh,Kanpur,"Textile, Garments & Apparel",False,26,0.424,0.662,0,0,0,0,0,0,0,1,0,45.4,MEDIUM
EST-0642,Hindustan Manufacturing Corp,Uttar Pradesh,Kanpur,Automobile & Auto Components,False,40,0.226,0.232,0,0,0,0,0,1,0,2,0,55.1,MEDIUM
EST-0643,Sterling Industries Ltd.,Gujarat,Surat,Chemical & Hazardous Processing,True,209,0.331,0.218,0,0,0,0,0,0,0,0,0,56.9,MEDIUM
EST-0644,Bharat Processing Co.,Gujarat,Surat,Food Processing & Agro Industries,False,151,0.571,0.172,1,0,0,0,0,0,0,0,0,39.1,LOW
EST-0645,Navkar Fabrics & Garments,Maharashtra,Thane,Electronics & Precision Fabrication,False,428,0.282,0.609,0,0,0,0,0,0,0,0,0,31.3,LOW
EST-0646,Premier Enterprises Pvt Ltd,Karnataka,Bengaluru Urban,Warehousing & Supply Chain Logistics,False,182,0.469,0.056,0,1,0,0,0,0,0,0,0,44.4,LOW
EST-0647,Shakti Components India,Tamil Nadu,Coimbatore,Electronics & Precision Fabrication,True,868,0.374,0.546,0,0,0,0,0,0,0,0,0,28.6,LOW
EST-0648,Sterling Engineering Works,Uttar Pradesh,Noida,Food Processing & Agro Industries,False,273,0.338,0.051,0,0,0,0,0,0,0,0,0,37.4,LOW
EST-0649,Sterling Manufacturing Corp,Tamil Nadu,Coimbatore,Construction & Infrastructure,False,71,0.516,0.299,0,1,0,0,0,0,0,0,0,73.0,HIGH
EST-0650,Tata Fabrics & Garments,Gujarat,Surat,Electronics & Precision Fabrication,False,68,0.63,0.699,0,1,1,0,0,0,0,5,0,52.9,MEDIUM
EST-0651,Tata Enterprises Pvt Ltd,Haryana,Gurugram,Food Processing & Agro Industries,False,38,0.886,0.163,1,1,1,0,0,0,0,0,0,46.6,MEDIUM
EST-0652,Vanguard Fabrics & Garments,Uttar Pradesh,Kanpur,Chemical & Hazardous Processing,True,65,0.159,0.279,0,0,0,0,0,0,0,0,0,59.8,MEDIUM
